address,balance,lifetime,tx_in,tx_out,investment_in,payment_out,investment_to_contract/tx_in,payment_from_contract/tx_out,#addresses_paying_contract,#addresses_paid_by_contract,mean_v1,sdev_v1,mean_v2,sdev_v2,paid_rate,paid_one,percentage_some_tx_in,sdev_tx_in,percentage_some_tx_out,sdev_tx_out,known_rate,owner_gets_eth_Wo_investing,owner_gets_eth_investing,owner_no_eth,target,skew_v1,skew_v2,N_maxpayment
0x07cff9c779702a57a4da4b15ef9a0af58e9472d3,0.0,155,1822,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7419,18.791113,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x07ee93aeea0a36fff2a9b95dd22bd6049ee54f26,0.0,5,5,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.5,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x097547b0e064fe30415b83af6993e8871e972c90,0.0,5,26,16,16,16,0.6154,1.0,10,1,0.0,5.152228,0.0,10.852831,1.0,0.0,1.0,2.925748,1.0,0.748331,0.0,0,0,1,0,3.090643,2.540048,16
0x09debe702678140c1be278213109719fab98d0d8,0.0,230,50,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0783,2.48452,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0a61e886822f46b4ca9c765c9b984a25a5dc4b9a,0.0,0,4,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0a938f219c673381eab8f99eb720d899dac8f0ab,0.0,669,20,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209,0.820652,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0abefb7611cb3a01ea3fad85f33c3c934f8e2cf4,0.0162,135,9844,0,2,0,0.0002,0.0,1,0,-2.0,0.0,-0.0162,0.0,0.0,0.0,1.0074,71.758383,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0aef06dcccc531e581f0440059e6ffcc206039ee,0.0,1511,2285,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3091,18.970316,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0af44e2784637218dd1d32a322d44e603a8f0c6a,0.0,1339,9837,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7812,40.9273,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0b24fdf35876bbe2a1cc925321b8c301017474d4,0.0,1291,36,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194,0.897998,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0b3ebeccc00e9ceae2bf3235d558eda7398be91e,0.0,766,91,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509,1.978517,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0bb217e40f8a5cb79adf04e1aab60e5abd0dfc1e,0.0,121,9935,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0083,160.517911,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0c01d1a41f21863c194c8e948054f8e3a433c424,0.0,1,6,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0c577fbf29f8797d9d29a33de59001b872a1d4dc,1167.052745,165,6191,8705,4848,8705,0.7831,1.0,1035,689,3.325,111.255091,-1.00608,12.556659,1.7956,0.5449,1.8121,15.742291,0.7394,42.701388,0.9956,0,1,0,0,26.613047,22.968765,3316
0x0c74f22130c985fa02e7105d6095fb782e9eb08c,0.0,72,186,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2361,12.743952,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0cb8d0b37c7487b11d57f1f33defa2b1d3cfccfe,0.0,995,2736,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3598,13.551086,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0d59ae1af62ceef6f31f38df881911b408e114bc,0.0,160,8,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438,0.349927,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0d8775f648430679a709e98d2b0cb6250d2887ef,0.0,2,907,1,185,1,0.204,1.0,184,1,-0.994595,0.16431,0.0,11765.494639,0.0054,0.0,1.0,448.5,0.5,0.0,0.0,0,0,1,0,8.500042,12.707082,1
0x0decf0b981186af4a0ee96e54adc999d70b3f13b,0.0,646,27,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387,0.391918,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0e6541374e9d7dee2c53c15a1a00fbe41c7b7198,0.0,696,1086,1110,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.602,1.976722,0.6034,2.021567,0.0,0,0,1,0,0.0,0.0,0
0x0e6bb94b7f25b96f13e0baf5bc04b8ba39b897a8,0.0,1388,6904,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2305,170.450581,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0ebb614204e47c09b6c3feb9aaecad8ee060e23e,1.268186,1480,7959,0,23,0,0.0029,0.0,5,0,-4.6,7.2,-0.253637,0.312991,0.0,0.0,0.6926,26.912439,0.0,0.0,0.0,0,0,1,0,-2.236068,-0.892311,0
0x0ebc0fd1a2ee16e1ab1f37e889f0bf1f7b854f33,0.0,192,21,20,20,20,0.9524,1.0,13,1,0.0,5.656854,0.0,1.568676,1.0,0.0,0.0469,3.091206,0.0469,2.779999,0.0,0,0,1,0,3.473467,2.49121,20
0x0ebc585f636aa1852867438ca820b91d55e6cfd7,0.0,18,881,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,52.133093,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0f513ffb4926ff82d7f60a05069047aca295c413,0.0,1535,1120,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3479,1.767866,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0f598112679b78e17a4a9febc83703710d33489c,0.0,1401,7399,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2734,107.928309,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0f9b1d1d39118480cf8b9575419ea4e5189c88dd,0.0,1244,367,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732,8.017084,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0ffab58ea5a71cc3ca40217706c3c401407fa4a8,0.0,894,1802,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0861,63.506061,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x106aa49295b525fcf959aa75ec3f7dcbf5352f1c,0.0,137,9241,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9051,177.629438,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x107c4504cd79c5d2696ea0030a8dd4e92601b82e,2.300843,101,8962,23,27,23,0.003,1.0,16,2,-0.222222,5.503086,-0.127825,4.787998,0.8519,0.0,1.0,96.445326,0.1089,2.274545,0.0,0,0,1,0,3.951327,3.125778,22
0x10b123fddde003243199aad03522065dc05827a0,0.0,68,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0441,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x10c0337c42843e0b8ce743d7d5ff39b711f3ad82,0.0,1345,264,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,13.426303,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x10d9601e7a7bf1c9c3dfe7d93b4050867829a3fd,0.666846,517,362,79,90,79,0.2486,1.0,47,36,-0.234043,2.389808,-0.014188,0.547328,0.8778,0.766,0.0812,12.136039,0.058,3.209188,1.0,0,1,0,0,-2.138963,5.459621,8
0x10ec03b714a2660581040c1a0329d88e381ca603,0.11,50,5,1,4,1,0.8,1.0,3,1,-0.75,1.089725,-0.0275,0.044371,0.25,0.0,0.08,0.433013,0.02,0.0,0.0,0,0,1,0,1.129338,-1.329083,1
0x10fb4ad704871b6880776666c61d14aa075a5992,0.0,27,9568,1,1,1,0.0001,1.0,1,1,0.0,1.0,0.0,0.003,1.0,0.0,0.4815,1898.553052,0.037,0.0,0.0,0,0,1,0,0.0,0.0,1
0x111111254b08ceeee8ad6ca827de9952d2a46781,0.0,11,540,400,337,399,0.6241,0.9975,80,73,0.508197,10.234341,-0.0,146.766987,1.184,0.3875,1.0909,24.107399,1.0909,17.674527,0.6849,0,0,1,0,1.136522,1.149393,80
0x111111f7e9b1fe072ade438f77e1ce861c7ee4e3,0.0,11,9986,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909,358.080492,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x11111254369792b2ca5d084ab5eea397ca8fa48b,31736.28535,77,12136,6124,6587,6123,0.5428,0.9998,782,469,-0.478351,39.507667,-32.71782,811.87652,0.9296,0.3593,1.3117,64.251013,1.013,47.710866,0.8657,0,0,1,0,5.200407,-14.094713,909
0x1122b6a0e00dce0563082b6e2953f3a943855c1f,0.021,115,9722,0,2,0,0.0002,0.0,2,0,-1.0,0.0,-0.0105,0.0095,0.0,0.0,0.6435,98.685099,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x112ca67c8e9a6ac65e1a2753613d37b89ab7436b,0.0,817,43,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404,0.717101,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1175a66a5c3343bbf06aa818bb482ddec30858e0,0.0,791,1475,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1239,58.472455,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x11f25df3fc13ea5daf5ed3610a94fb99dfb6a517,0.0,193,4,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155,0.471405,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1234567461d3f8db7496581774bd869c83d51c93,0.011511,13,9875,0,2,0,0.0002,0.0,2,0,-1.0,0.0,-0.005756,0.005755,0.0,0.0,1.0769,551.132808,0.0,0.0,0.0,0,0,1,0,0.0,-0.0,0
0x1234567896326230a28ee368825d11fe6571be4a,0.0,125,478,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,9.758675,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x12345678979f29ebc99e00bdc5693ddea564ca80,3.778597,147,215,53,80,53,0.3721,1.0,26,19,-0.931034,2.227277,-0.130296,1.150347,0.6625,0.6154,0.3878,3.340436,0.1633,1.039999,1.0,0,0,1,0,-1.178427,1.070877,9
0x12345678982cb986dd291b50239295e3cb10cdf6,0.0,43,6,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465,1.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x125cb8f8c39116fed1b51c885848fda08c0b7542,0.0,13,4,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308,0.471405,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x12b306fa98f4cbb8d4457fdff3a0a0a56f07ccdf,0.0,84,9492,9,9,9,0.0009,1.0,3,1,0.0,5.744563,0.0,5.501444,1.0,0.0,1.0119,351.344389,0.0952,0.330719,0.0,0,0,1,0,0.877124,0.074978,9
0x12f405b520e6b9ef3f52a87b8dbdcdb9b9aff9b6,0.0,201,22,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697,0.6227,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x12fef5e57bf45873cd9b62e9dbd7bfb99e32d73e,0.0,70,9389,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8143,197.743211,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x137ded6c96adc0cf82fba9cbe71bf470e6f43aad,0.0,719,3286,298,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6773,8.111129,0.2643,1.522827,0.0,0,0,1,0,0.0,0.0,0
0x138a8752093f4f9a79aaedf48d4b9248fab93c9c,0.0,1543,2163,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2495,15.372844,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x13c2fab6354d3790d8ece4f0f1a3280b4a25ad96,0.0,43,9998,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093,3129.694889,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x13f11c9905a08ca76e3e853be63d4f0944326c72,215.637085,148,9779,16,871,16,0.0891,1.0,590,1,-1.446701,1.424983,-0.364868,293.712961,0.0184,0.0,0.9595,143.203796,0.0811,0.849837,0.0,0,0,1,0,-0.063963,23.72256,16
0x13f1b7fdfbe1fc66676d56483e21b1ecb40b58e2,0.0,32,9546,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9688,534.193449,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x13f64609bf1ef46f6515f8cd3115433a93a00dc6,60.562475,318,9477,9926,5019,9926,0.5296,1.0,613,495,5.807101,159.663113,-0.071672,3.728716,1.9777,0.429,1.0,36.379919,0.978,35.140866,0.9192,0,1,0,0,28.548967,3.831158,4616
0x1410434b0346f5be678d0fb554e5c7ab620f8f4a,0.0,97,7511,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2165,1298.961392,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1460a58096d80a50a2f1f956dda497611fa4f165,0.0,244,9744,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8934,70.447847,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x14a52cf6b4f68431bd5d9524e4fcd6f41ce4ade9,0.0,1111,3832,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3627,37.904173,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x14fbca95be7e99c15cc2996c6c9d841e54b79425,0.0,7,9958,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1429,845.592063,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x151b11892dd6ab1f91055dcd01d23d03a2c47570,0.0,2,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x151bc71a40c56c7cb3317d86996fd0b4ff9bd907,0.0,65,9067,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0154,77.006644,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x153e140548c6bfca761b6a4a45730bd1401c74d2,0.0,1398,636,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1187,3.328661,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x15ef5b9447710eab904e63e6233ff540400d603f,1.193307,1341,3776,0,13,0,0.0034,0.0,7,0,-1.857143,0.832993,-0.170472,0.191097,0.0,0.0,0.1864,71.942179,0.0,0.0,0.0,0,0,1,0,-0.353045,-1.603783,0
0x16eb52d84fb8085fb0c466c8f11f21e4efa6ed3d,0.0,241,153,119,19,119,0.1242,1.0,13,1,7.692308,31.557968,0.0,0.569876,6.2632,0.0769,0.0664,14.538607,0.029,17.50102,1.0,0,1,0,0,3.60411,2.209314,119
0x17f8afb63dfcdcc90ebe6e84f060cc306a98257d,0.0,190,9713,414,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8579,173.834303,0.1105,27.944065,0.0,0,0,1,0,0.0,0.0,0
0x17fd666fa0784885fa1afec8ac624d9b7e72b752,0.253846,1344,4560,3,205,3,0.045,1.0,158,1,-1.27044,0.829378,-0.001597,47.04436,0.0146,0.0,0.276,23.56459,0.0022,0.0,1.0,1,0,0,0,-1.592842,8.739644,3
0x1829aa045e21e0d59580024a951db48096e01782,0.0,129,9145,74,74,74,0.0081,1.0,21,1,0.0,16.439973,0.0,369.072994,1.0,0.0,0.2093,402.0536,0.0078,0.0,0.0,0,0,1,0,4.408402,3.513577,74
0x184c8624d79f41eff9b3a702737ee86eeef80e67,0.058,256,97,26,67,26,0.6907,1.0,18,11,-2.277778,4.226971,-0.003222,0.139048,0.3881,0.6111,0.0625,9.529354,0.0508,1.797434,1.0,0,1,0,0,-3.677427,-0.455888,6
0x189c05c3c191015c694032e1b09c190d5db3fb50,0.0,1320,3238,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886,74.850144,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x18f5b4908e8861e3114ba9a0a9a4e84c5f180cc0,0.0,1146,5713,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3045,106.632262,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x190e569be071f40c704e15825f285481cb74b6cc,0.0,1403,55,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292,0.719409,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1961b3331969ed52770751fc718ef530838b6dee,10.773828,59,9409,0,19,0,0.002,0.0,8,0,-2.375,1.57619,-1.346728,2.017812,0.0,0.0,0.9831,244.567954,0.0,0.0,0.0,0,0,1,0,-1.601237,-1.501562,0
0x19933559f653b193dd5f3d82685d5b04e726f5e9,0.073104,188,815,173,163,145,0.2,0.8382,37,84,-0.193548,4.857669,-0.000786,0.549876,0.8896,0.7568,0.1862,55.890491,0.1596,7.952707,0.1429,0,1,0,0,-5.400429,-4.181994,12
0x1a129a0067c8bfd387d1055428cda0e77237058b,0.688768,99,977,965,967,965,0.9898,1.0,36,1,-0.054054,173.221144,-0.018615,313.814855,0.9979,0.0,0.9596,14.247927,0.9495,14.346899,0.0,0,0,1,0,4.653407,4.646208,965
0x1a5f9352af8af974bfc03399e3767df6370d82e4,0.0,1323,1510,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3741,8.608868,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1a7a8bd9106f2b8d977e08582dc7d24c723ab0db,7.87,69,9585,0,12,0,0.0013,0.0,5,0,-2.4,1.496663,-1.574,1.000032,0.0,0.0,0.8406,500.309406,0.0,0.0,0.0,0,0,1,0,-1.088512,0.322039,0
0x1abe1d973b6234875929f7d281c63bfbd6c55d42,0.0,827,3541,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8682,6.586224,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1b793e49237758dbd8b752afc9eb4b329d5da016,0.0,85,9872,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9882,304.062786,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1bb9e8ea817d56eccc212ce63f7da95298f98719,0.0,1351,271,2,2,2,0.0074,1.0,2,1,0.0,1.414214,0.0,0.002944,1.0,0.0,0.0688,4.464088,0.0015,0.0,1.0,1,0,0,0,1.732051,1.15207,2
0x1bf7fd22709733ccd7c45ab27dd02c7ec8e50078,0.0,279,9635,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642,85.111999,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1c307a39511c16f74783fcd0091a921ec29a0b51,0.0,176,69,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.004515,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1c79ab32c66acaa1e9e81952b8aaa581b43e54e7,0.0,1372,4358,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5109,25.58561,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1c83501478f1320977047008496dacbd60bb15ef,4951.583213,31,9254,5000,9211,5000,0.9954,1.0,7116,3,-0.591599,41.540239,-0.695642,49.14247,0.5428,0.0001,0.0323,0.0,1.0323,861.701478,0.3333,0,1,0,0,59.634126,74.512528,2528
0x1ccaa0f2a7210d76e1fdec740d5f323e2e1b1672,0.0,1,9985,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1076.5,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1d462414fe14cf489c7a21cac78509f4bf8cd7c0,40.822729,128,9801,0,7,0,0.0007,0.0,3,0,-2.333333,0.471405,-13.607576,18.648972,0.0,0.0,0.5859,360.278935,0.0,0.0,0.0,0,0,1,0,-1.732051,-1.731338,0
0x1d9e20e581a5468644fe74ccb6a46278ef377f9e,0.0,447,2981,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1924,129.978407,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1dea979ae76f26071870f824088da78979eb91c8,0.0,46,9621,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4783,633.537714,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1e0447b19bb6ecfdae1e4ae1694b0c3659614e4e,0.0,67,9696,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0149,107.955905,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1e26b3d07e57f453cae30f7ddd2f945f5bf3ef33,0.0,77,9917,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,464.714752,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1e797ce986c3cff4472f7d38d5c4aba55dfefe40,3.909256,565,9724,284,397,284,0.0408,1.0,279,258,-0.405018,0.996828,-0.014012,0.069198,0.7154,0.9247,0.3805,106.451252,0.0354,39.046895,1.0,0,0,1,0,-0.013136,-6.134918,10
0x1eab19e6623e8cbcafc252e275f5b51c27656faf,23.217123,383,212,87,94,87,0.4434,1.0,71,1,-0.097222,10.364415,-0.32246,13.345598,0.9255,0.0,0.2637,2.682931,0.1358,1.032569,1.0,1,0,0,0,8.413926,6.481154,87
0x1f0d1de1558582ad6f13763f477119a1455502af,0.430324,597,6938,5900,2707,5900,0.3902,1.0,560,580,3.539911,93.071141,-0.000477,6.684988,2.1795,0.425,0.2446,69.704682,0.2328,55.274875,0.8759,0,1,0,0,29.060053,12.194353,2766
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0.0,15,7117,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333,1132.663314,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x206511ba47e35ae9e1b9d7b001b5c4fd965587f8,0.0015,2,2,0,1,0,0.5,0.0,1,0,-1.0,0.0,-0.0015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x20827ab17e406d92e2c5cbc2948be0871e160d8c,0.00031,13,9796,0,2,0,0.0002,0.0,2,0,-1.0,0.0,-0.000155,0.000145,0.0,0.0,1.0,928.079043,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x20e94867794dba030ee287f1406e100d03c84cd3,0.0,24,9968,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0417,817.867301,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x21692a811335301907ecd6343743791802ba7cfd,0.0,384,130,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391,23.119016,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x21f15966e07a10554c364b988e91dab01d32794a,0.0,23,9894,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6087,1859.082048,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x23352036e911a22cfc692b5e2e196692658aded9,0.0,40,9165,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1778.617306,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x2348174894e42b82db043d210051cec544653389,0.0,521,528,328,328,328,0.6212,1.0,41,3,0.0,40.183104,0.0,5.095334,1.0,0.0,0.1651,5.953625,0.1459,3.994109,0.0,0,0,1,0,2.347848,4.021187,194
0x2368056f36035d01e7c2aa2a15b87e47cc9d2d23,0.0,406,698,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3473,7.489308,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x23f787b6de2324afb08b771d4edd2571b13f0a9c,0.01001,9,4,1,2,1,0.5,1.0,2,1,-0.5,0.5,-0.005005,0.004995,0.5,0.5,0.4444,0.0,0.1111,0.0,1.0,0,0,1,0,0.0,0.0,1
0x24021d38db53a938446ecb0a31b1267764d9d63d,0.0,1201,1340,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1565,11.942445,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x24027b8e12383ee6d726b5b6a48562c484593846,0.0,1280,45,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141,1.979057,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x240ffc557848b5a28bb2df8370b35e7a1b35797d,0.0,0,512,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x2467aa6b5a2351416fd4c3def8462d841feeecec,0.0,1502,9529,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165,64.635469,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x24692791bc444c5cd0b81e3cbcaba4b04acd1f3b,4.847113,60,9467,0,6,0,0.0006,0.0,5,0,-1.2,0.4,-0.969423,1.172812,0.0,0.0,1.0167,181.083607,0.0,0.0,0.0,0,0,1,0,-2.236068,-1.191034,0
0x24a77c1f17c547105e14813e517be06b0040aa76,1.01034,1561,5040,0,6,0,0.0012,0.0,4,0,-1.5,0.5,-0.252585,0.272449,0.0,0.0,0.3447,35.643191,0.0,0.0,0.0,0,0,1,0,0.0,-1.449089,0
0x24ddff6d8b8a42d835af3b440de91f3386554aa4,0.219014,47,9121,5159,5206,5156,0.5708,0.9994,4279,1,-0.011682,78.823738,-5.1e-05,113.776212,0.9904,0.0,1.1277,244.370756,0.8085,190.882222,0.0,0,0,1,0,65.415252,62.592582,5156
0x25432dd810730331498c22fbf6b98432e7ef3e66,0.0,0,6,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
